transaction_id,date,product,region,channel,sales_rep,quantity,unit_price,revenue,cost,profit
TXN001913,2025-02-16,Product B,Middle East,Retail,Rep_9,21,409.25,8594.25,5844.7,2749.55
TXN002153,2025-02-16,Product C,Middle East,Direct Sales,Rep_4,18,497.31,8951.58,4038.56,4913.02
TXN000262,2025-02-16,Product F,North America,Online,Rep_5,17,382.54,6503.18,3991.74,2511.44
TXN004813,2025-02-17,Product B,Europe,Online,Rep_12,40,468.21,18728.4,11851.05,6877.35
TXN004409,2025-02-17,Product D,Middle East,Retail,Rep_11,33,394.65,13023.45,5276.29,7747.16
TXN000969,2025-02-18,Product D,Europe,Online,Rep_5,6,246.65,1479.9,925.59,554.31
TXN002103,2025-02-18,Product F,Middle East,Direct Sales,Rep_12,48,319.75,15348.0,6819.9,8528.1
TXN004746,2025-02-18,Product E,Middle East,Retail,Rep_4,12,342.27,4107.24,2037.6,2069.64
TXN003441,2025-02-18,Product F,Asia,Direct Sales,Rep_4,29,331.29,9607.41,4847.15,4760.26
TXN004361,2025-02-19,Product C,Middle East,Retail,Rep_7,7,227.6,1593.2,960.14,633.06
TXN001588,2025-02-19,Product C,Latin America,Online,Rep_12,7,290.62,2034.34,866.11,1168.23
TXN001939,2025-02-19,Product C,Middle East,Direct Sales,Rep_14,11,388.29,4271.19,2610.62,1660.57
TXN000626,2025-02-19,Product A,Asia,Retail,Rep_13,25,319.03,7975.75,4091.58,3884.17
TXN003863,2025-02-19,Product E,Middle East,Retail,Rep_10,3,98.14,294.42,147.48,146.94
TXN003262,2025-02-19,Product D,Latin America,Online,Rep_15,12,357.7,4292.4,2619.23,1673.17
TXN001851,2025-02-19,Product A,North America,Direct Sales,Rep_7,17,448.53,7625.01,3213.05,4411.96
TXN003164,2025-02-19,Product F,North America,Direct Sales,Rep_11,24,344.87,8276.88,5002.98,3273.9
TXN001780,2025-02-19,Product E,Middle East,Direct Sales,Rep_10,38,312.99,11893.62,7458.27,4435.35
TXN002668,2025-02-20,Product B,North America,Online,Rep_1,18,131.59,2368.62,1390.26,978.36
TXN001514,2025-02-20,Product C,Asia,Online,Rep_12,12,460.71,5528.52,3093.75,2434.77
TXN000354,2025-02-20,Product B,Europe,Retail,Rep_2,23,425.99,9797.77,5225.33,4572.44
TXN002226,2025-02-20,Product B,Asia,Online,Rep_11,38,487.04,18507.52,8427.21,10080.31
TXN002780,2025-02-20,Product A,Middle East,Retail,Rep_13,39,324.57,12658.23,6961.33,5696.9
TXN003222,2025-02-20,Product D,Europe,Retail,Rep_7,47,104.18,4896.46,3366.85,1529.61
TXN000515,2025-02-20,Product A,Middle East,Direct Sales,Rep_7,15,403.46,6051.9,3335.34,2716.56
TXN003064,2025-02-20,Product E,North America,Retail,Rep_3,6,143.87,863.22,418.87,444.35
TXN001107,2025-02-20,Product B,Latin America,Online,Rep_4,29,306.96,8901.84,5841.65,3060.19
TXN002607,2025-02-20,Product A,Latin America,Direct Sales,Rep_11,40,464.26,18570.4,12883.21,5687.19
TXN003908,2025-02-20,Product C,Asia,Partner,Rep_14,41,482.59,19786.19,10681.45,9104.74
TXN000780,2025-02-21,Product F,Latin America,Direct Sales,Rep_15,16,308.92,4942.72,2705.59,2237.13
TXN001940,2025-02-21,Product B,Asia,Direct Sales,Rep_14,17,311.8,5300.6,3647.9,1652.7
TXN003719,2025-02-21,Product D,North America,Direct Sales,Rep_2,39,253.71,9894.69,5540.88,4353.81
TXN000868,2025-02-21,Product A,Middle East,Online,Rep_8,8,435.39,3483.12,2431.32,1051.8
TXN001718,2025-02-21,Product B,Asia,Direct Sales,Rep_2,46,115.28,5302.88,2605.35,2697.53
TXN004489,2025-02-21,Product F,Latin America,Online,Rep_6,28,185.74,5200.72,2555.62,2645.1
TXN004048,2025-02-21,Product C,Europe,Online,Rep_3,8,449.37,3594.96,1615.66,1979.3
TXN002274,2025-02-21,Product A,Middle East,Online,Rep_12,14,362.77,5078.78,2475.25,2603.53
TXN003542,2025-02-21,Product B,Latin America,Online,Rep_15,1,307.18,307.18,140.69,166.49
TXN002750,2025-02-21,Product B,Asia,Online,Rep_3,6,437.59,2625.54,1250.25,1375.29
TXN002032,2025-02-21,Product D,Latin America,Online,Rep_3,19,487.15,9255.85,3984.16,5271.69
TXN003715,2025-02-22,Product A,Europe,Online,Rep_13,7,330.65,2314.55,1597.26,717.29
TXN004419,2025-02-22,Product A,Middle East,Partner,Rep_4,40,195.92,7836.8,4895.15,2941.65
TXN003488,2025-02-22,Product C,Middle East,Retail,Rep_3,26,249.58,6489.08,4100.15,2388.93
TXN002101,2025-02-22,Product C,Middle East,Online,Rep_12,9,101.66,914.94,489.03,425.91
TXN003152,2025-02-22,Product C,Asia,Partner,Rep_2,2,77.67,155.34,100.07,55.27
TXN004829,2025-02-22,Product E,North America,Direct Sales,Rep_1,10,271.87,2718.7,1378.86,1339.84
TXN002040,2025-02-22,Product D,North America,Online,Rep_14,32,125.9,4028.8,2678.97,1349.83
TXN000270,2025-02-22,Product B,Europe,Partner,Rep_2,18,119.98,2159.64,940.23,1219.41
TXN000678,2025-02-23,Product F,Middle East,Online,Rep_15,16,397.48,6359.68,3656.14,2703.54
TXN002084,2025-02-23,Product D,North America,Retail,Rep_14,39,307.44,11990.16,6840.57,5149.59
TXN003427,2025-02-23,Product D,North America,Partner,Rep_5,44,278.45,12251.8,5807.83,6443.97
TXN001816,2025-02-23,Product C,Europe,Retail,Rep_3,46,135.84,6248.64,3862.14,2386.5
TXN004610,2025-02-23,Product A,Latin America,Direct Sales,Rep_12,32,164.83,5274.56,3582.61,1691.95
TXN001963,2025-02-23,Product D,Latin America,Online,Rep_8,39,201.73,7867.47,3389.27,4478.2
TXN002854,2025-02-23,Product D,Latin America,Partner,Rep_9,39,205.9,8030.1,4735.92,3294.18
TXN000411,2025-02-23,Product E,Asia,Retail,Rep_12,22,162.97,3585.34,1694.91,1890.43
TXN001198,2025-02-23,Product A,Latin America,Retail,Rep_9,19,349.74,6645.06,4017.19,2627.87
TXN001678,2025-02-24,Product F,Latin America,Online,Rep_3,6,455.77,2734.62,1676.89,1057.73
TXN004114,2025-02-24,Product B,North America,Online,Rep_10,6,398.23,2389.38,1116.21,1273.17
TXN000789,2025-02-24,Product C,Europe,Online,Rep_15,6,78.02,468.12,217.41,250.71
TXN000773,2025-02-24,Product E,Latin America,Retail,Rep_12,17,401.96,6833.32,4055.63,2777.69
TXN001996,2025-02-24,Product B,Asia,Online,Rep_11,4,257.73,1030.92,653.8,377.12
TXN002938,2025-02-25,Product A,Middle East,Retail,Rep_12,25,156.97,3924.25,1727.0,2197.25
TXN003030,2025-02-25,Product B,Middle East,Direct Sales,Rep_6,4,252.83,1011.32,624.52,386.8
TXN001862,2025-02-25,Product E,Middle East,Retail,Rep_7,30,397.41,11922.3,7284.74,4637.56
TXN003815,2025-02-25,Product E,Middle East,Direct Sales,Rep_2,27,266.17,7186.59,4283.86,2902.73
TXN004179,2025-02-26,Product C,Latin America,Direct Sales,Rep_12,3,244.53,733.59,501.81,231.78
TXN002470,2025-02-26,Product C,Latin America,Online,Rep_5,20,314.47,6289.4,2868.78,3420.62
TXN002009,2025-02-26,Product E,Europe,Retail,Rep_3,25,121.4,3035.0,1363.76,1671.24
TXN000794,2025-02-26,Product A,Latin America,Retail,Rep_13,16,458.47,7335.52,4182.59,3152.93
TXN004331,2025-02-27,Product B,Middle East,Direct Sales,Rep_2,26,351.79,9146.54,6305.09,2841.45
TXN004961,2025-02-27,Product A,Europe,Retail,Rep_1,41,185.2,7593.2,3928.43,3664.77
TXN000020,2025-02-27,Product A,Middle East,Partner,Rep_1,6,178.59,1071.54,621.13,450.41
TXN001739,2025-02-27,Product C,Europe,Online,Rep_7,37,485.4,17959.8,7975.45,9984.35
TXN001859,2025-02-27,Product E,North America,Retail,Rep_8,28,247.42,6927.76,4239.41,2688.35
TXN001143,2025-02-27,Product C,North America,Direct Sales,Rep_1,41,429.74,17619.34,10260.25,7359.09
TXN001353,2025-02-28,Product C,Latin America,Partner,Rep_3,10,307.83,3078.3,1371.64,1706.66
TXN001795,2025-02-28,Product F,Middle East,Partner,Rep_8,4,189.32,757.28,332.16,425.12
TXN001526,2025-02-28,Product D,Latin America,Direct Sales,Rep_11,48,152.97,7342.56,4744.74,2597.82
TXN004131,2025-02-28,Product F,Latin America,Direct Sales,Rep_8,47,361.36,16983.92,10655.34,6328.58
TXN002275,2025-03-01,Product C,Europe,Partner,Rep_13,10,210.91,2109.1,1335.44,773.66
TXN002324,2025-03-01,Product D,Europe,Partner,Rep_10,23,330.34,7597.82,4707.2,2890.62
TXN002023,2025-03-01,Product A,Latin America,Online,Rep_15,8,195.46,1563.68,968.62,595.06
TXN004506,2025-03-01,Product D,Asia,Direct Sales,Rep_13,46,378.19,17396.74,11499.32,5897.42
TXN003317,2025-03-01,Product E,North America,Retail,Rep_7,18,212.5,3825.0,2141.45,1683.55
TXN001468,2025-03-01,Product E,Latin America,Direct Sales,Rep_8,22,270.55,5952.1,3283.19,2668.91
TXN003942,2025-03-01,Product B,Europe,Online,Rep_8,18,479.33,8627.94,4966.9,3661.04
TXN002150,2025-03-02,Product F,Asia,Partner,Rep_8,15,70.29,1054.35,659.42,394.93
TXN001360,2025-03-02,Product D,Latin America,Online,Rep_8,32,334.43,10701.76,6722.71,3979.05
TXN004498,2025-03-02,Product A,Europe,Retail,Rep_15,37,275.63,10198.31,4518.55,5679.76
TXN001868,2025-03-02,Product E,North America,Retail,Rep_3,38,122.98,4673.24,2077.15,2596.09
TXN000882,2025-03-02,Product A,North America,Retail,Rep_8,24,321.57,7717.68,4767.11,2950.57
TXN004169,2025-03-03,Product D,North America,Direct Sales,Rep_4,14,499.52,6993.28,4857.17,2136.11
TXN004230,2025-03-03,Product E,Latin America,Partner,Rep_8,23,140.71,3236.33,1985.76,1250.57
TXN001147,2025-03-03,Product E,Middle East,Retail,Rep_10,37,349.48,12930.76,6360.69,6570.07
TXN003621,2025-03-03,Product A,North America,Direct Sales,Rep_3,34,202.35,6879.9,4492.67,2387.23
TXN003756,2025-03-03,Product E,Middle East,Online,Rep_14,47,176.94,8316.18,5446.28,2869.9
TXN002845,2025-03-03,Product D,Middle East,Partner,Rep_14,5,138.82,694.1,318.6,375.5
TXN002794,2025-03-03,Product D,Latin America,Retail,Rep_6,21,258.14,5420.94,2483.31,2937.63
TXN001955,2025-03-03,Product F,Asia,Online,Rep_15,36,324.87,11695.32,7012.69,4682.63
TXN001229,2025-03-03,Product E,Latin America,Retail,Rep_14,26,375.79,9770.54,5154.48,4616.06
TXN003062,2025-03-03,Product D,Asia,Partner,Rep_7,31,108.89,3375.59,1968.13,1407.46
TXN004708,2025-03-04,Product B,North America,Direct Sales,Rep_7,11,123.12,1354.32,730.78,623.54
TXN004613,2025-03-04,Product A,North America,Online,Rep_7,26,181.66,4723.16,2814.08,1909.08
TXN003032,2025-03-04,Product F,Middle East,Retail,Rep_8,35,286.37,10022.95,6597.6,3425.35
TXN004413,2025-03-04,Product D,Middle East,Partner,Rep_6,26,234.66,6101.16,3431.73,2669.43
TXN002679,2025-03-04,Product A,North America,Retail,Rep_14,48,275.03,13201.44,5543.74,7657.7
TXN002735,2025-03-04,Product F,Latin America,Direct Sales,Rep_14,34,107.01,3638.34,1933.77,1704.57
TXN004704,2025-03-04,Product B,Europe,Retail,Rep_3,18,195.04,3510.72,1754.76,1755.96
TXN001840,2025-03-04,Product F,Latin America,Online,Rep_6,10,195.8,1958.0,1125.16,832.84
TXN000408,2025-03-04,Product F,North America,Direct Sales,Rep_2,1,240.05,240.05,98.69,141.36
TXN000029,2025-03-04,Product C,Latin America,Retail,Rep_14,27,464.02,12528.54,8275.87,4252.67
TXN004514,2025-03-04,Product B,North America,Retail,Rep_2,18,487.31,8771.58,5398.0,3373.58
TXN002847,2025-03-04,Product C,Europe,Online,Rep_6,32,367.39,11756.48,6822.04,4934.44
TXN004352,2025-03-05,Product B,Middle East,Retail,Rep_15,23,307.72,7077.56,4056.42,3021.14
TXN004028,2025-03-05,Product F,North America,Direct Sales,Rep_1,11,269.53,2964.83,1400.23,1564.6
TXN004205,2025-03-05,Product D,Latin America,Direct Sales,Rep_9,26,469.81,12215.06,6682.72,5532.34
TXN000929,2025-03-05,Product C,North America,Retail,Rep_7,8,437.74,3501.92,2395.91,1106.01
TXN004869,2025-03-05,Product C,Asia,Partner,Rep_5,44,341.76,15037.44,6474.02,8563.42
TXN000701,2025-03-06,Product D,Europe,Online,Rep_4,30,155.04,4651.2,2951.17,1700.03
TXN000053,2025-03-06,Product A,Middle East,Direct Sales,Rep_4,42,302.65,12711.3,6725.61,5985.69
TXN002330,2025-03-06,Product C,Asia,Partner,Rep_10,25,193.96,4849.0,2382.14,2466.86
TXN001583,2025-03-06,Product C,Middle East,Partner,Rep_7,6,256.04,1536.24,984.05,552.19
TXN001817,2025-03-07,Product F,Europe,Partner,Rep_15,48,278.83,13383.84,9112.66,4271.18
TXN004602,2025-03-07,Product F,Middle East,Online,Rep_10,10,154.51,1545.1,955.17,589.93
TXN004103,2025-03-07,Product C,North America,Online,Rep_3,24,345.93,8302.32,5040.44,3261.88
TXN004696,2025-03-07,Product B,Middle East,Online,Rep_4,38,364.72,13859.36,5768.27,8091.09
TXN001480,2025-03-08,Product B,North America,Online,Rep_4,8,207.46,1659.68,1055.88,603.8
TXN004757,2025-03-08,Product D,Europe,Partner,Rep_6,43,452.29,19448.47,9013.52,10434.95
TXN000187,2025-03-08,Product B,Middle East,Online,Rep_4,1,52.76,52.76,36.25,16.51
TXN001920,2025-03-08,Product E,North America,Retail,Rep_10,9,258.92,2330.28,1266.57,1063.71
TXN001402,2025-03-08,Product E,Asia,Retail,Rep_15,16,396.49,6343.84,3784.75,2559.09
TXN001007,2025-03-08,Product E,North America,Online,Rep_5,47,50.82,2388.54,1600.18,788.36
TXN004296,2025-03-08,Product A,Middle East,Direct Sales,Rep_9,23,233.64,5373.72,2278.75,3094.97
TXN004257,2025-03-08,Product B,Middle East,Retail,Rep_8,34,165.77,5636.18,3261.02,2375.16
TXN001194,2025-03-08,Product D,Asia,Partner,Rep_10,27,498.1,13448.7,6793.9,6654.8
TXN001831,2025-03-08,Product C,North America,Partner,Rep_10,27,152.03,4104.81,1921.39,2183.42
TXN001829,2025-03-08,Product E,Asia,Partner,Rep_6,20,57.52,1150.4,768.8,381.6
TXN001590,2025-03-08,Product B,Middle East,Online,Rep_3,11,246.75,2714.25,1532.27,1181.98
TXN003230,2025-03-08,Product D,Europe,Online,Rep_14,29,295.56,8571.24,4723.93,3847.31
TXN000999,2025-03-09,Product D,Europe,Partner,Rep_8,15,210.25,3153.75,1935.55,1218.2
TXN001513,2025-03-09,Product C,North America,Retail,Rep_14,5,141.31,706.55,463.38,243.17
TXN004503,2025-03-09,Product F,Middle East,Partner,Rep_12,14,191.52,2681.28,1525.24,1156.04
TXN002728,2025-03-09,Product E,Middle East,Online,Rep_10,32,256.43,8205.76,5257.99,2947.77
TXN004428,2025-03-09,Product C,Middle East,Retail,Rep_5,43,276.55,11891.65,5079.91,6811.74
TXN003531,2025-03-10,Product A,North America,Direct Sales,Rep_3,12,90.61,1087.32,704.54,382.78
TXN001772,2025-03-10,Product A,Europe,Direct Sales,Rep_4,30,233.62,7008.6,3048.44,3960.16
TXN002546,2025-03-10,Product B,Asia,Retail,Rep_7,46,203.58,9364.68,4160.73,5203.95
TXN003120,2025-03-10,Product A,Latin America,Online,Rep_7,41,327.09,13410.69,9230.73,4179.96
TXN002215,2025-03-10,Product A,Asia,Partner,Rep_4,15,418.77,6281.55,3596.39,2685.16
TXN001017,2025-03-10,Product D,North America,Online,Rep_13,6,83.86,503.16,227.45,275.71
TXN000927,2025-03-10,Product C,Latin America,Partner,Rep_1,48,334.53,16057.44,7216.14,8841.3
TXN000983,2025-03-10,Product F,North America,Partner,Rep_5,34,198.94,6763.96,4543.68,2220.28
TXN003614,2025-03-11,Product B,Latin America,Retail,Rep_15,1,192.41,192.41,117.8,74.61
TXN002298,2025-03-11,Product E,Europe,Partner,Rep_9,13,424.05,5512.65,3013.75,2498.9
TXN000392,2025-03-11,Product C,Europe,Retail,Rep_15,4,259.68,1038.72,558.3,480.42
TXN000998,2025-03-11,Product A,Asia,Partner,Rep_3,15,284.26,4263.9,1888.75,2375.15
TXN000953,2025-03-12,Product D,Europe,Retail,Rep_1,40,175.21,7008.4,4194.82,2813.58
TXN004291,2025-03-12,Product F,Latin America,Direct Sales,Rep_2,38,451.03,17139.14,8575.25,8563.89
TXN003597,2025-03-12,Product C,Middle East,Online,Rep_15,31,291.26,9029.06,5700.78,3328.28
TXN003983,2025-03-12,Product B,Asia,Direct Sales,Rep_12,17,266.56,4531.52,2232.17,2299.35
TXN000369,2025-03-13,Product D,Middle East,Online,Rep_15,33,66.13,2182.29,1244.08,938.21
TXN003517,2025-03-13,Product F,Europe,Partner,Rep_14,47,292.92,13767.24,9500.79,4266.45
TXN001594,2025-03-13,Product B,Asia,Direct Sales,Rep_10,5,258.62,1293.1,711.82,581.28
TXN000364,2025-03-13,Product E,Middle East,Online,Rep_12,24,126.47,3035.28,2064.22,971.06
TXN004673,2025-03-13,Product E,North America,Online,Rep_8,37,344.8,12757.6,8718.56,4039.04
TXN001561,2025-03-13,Product C,Asia,Online,Rep_6,20,218.68,4373.6,2067.17,2306.43
TXN003277,2025-03-14,Product F,Europe,Online,Rep_1,21,187.9,3945.9,2149.35,1796.55
TXN002056,2025-03-14,Product D,Asia,Online,Rep_3,42,437.51,18375.42,11610.27,6765.15
TXN004021,2025-03-14,Product B,North America,Online,Rep_1,46,253.25,11649.5,5686.57,5962.93
TXN001090,2025-03-14,Product D,Middle East,Online,Rep_7,41,258.77,10609.57,7185.45,3424.12
TXN003157,2025-03-14,Product E,Europe,Direct Sales,Rep_6,37,496.81,18381.97,8952.53,9429.44
TXN002119,2025-03-14,Product D,Middle East,Online,Rep_5,11,215.36,2368.96,1030.28,1338.68
TXN001667,2025-03-14,Product B,North America,Retail,Rep_2,6,105.53,633.18,435.28,197.9
TXN001498,2025-03-14,Product B,Europe,Partner,Rep_14,48,463.28,22237.44,14002.41,8235.03
TXN001119,2025-03-14,Product A,North America,Direct Sales,Rep_6,14,157.61,2206.54,1533.91,672.63
TXN003376,2025-03-15,Product F,Latin America,Partner,Rep_13,1,311.0,311.0,147.73,163.27
TXN003670,2025-03-15,Product A,Europe,Partner,Rep_15,9,393.8,3544.2,1664.22,1879.98
TXN004609,2025-03-15,Product D,Latin America,Online,Rep_6,32,266.63,8532.16,3476.73,5055.43
TXN003151,2025-03-15,Product E,Europe,Online,Rep_8,35,310.18,10856.3,5290.3,5566.0
TXN004294,2025-03-15,Product E,Asia,Direct Sales,Rep_7,7,251.19,1758.33,1177.86,580.47
TXN000489,2025-03-15,Product F,North America,Partner,Rep_10,40,436.21,17448.4,7395.29,10053.11
TXN000971,2025-03-16,Product C,Latin America,Retail,Rep_15,32,171.83,5498.56,3447.9,2050.66
TXN001651,2025-03-16,Product E,Latin America,Partner,Rep_11,30,370.01,11100.3,6397.99,4702.31
TXN004096,2025-03-16,Product E,Middle East,Direct Sales,Rep_3,44,134.01,5896.44,3776.45,2119.99
TXN003744,2025-03-16,Product E,Latin America,Partner,Rep_15,30,109.71,3291.3,1820.82,1470.48
TXN004339,2025-03-16,Product A,Latin America,Partner,Rep_3,39,459.47,17919.33,11554.97,6364.36
TXN000244,2025-03-16,Product B,Asia,Online,Rep_3,9,373.9,3365.1,1483.47,1881.63
TXN002106,2025-03-16,Product A,Latin America,Retail,Rep_5,7,318.37,2228.59,1515.84,712.75
TXN002864,2025-03-17,Product D,Asia,Retail,Rep_6,2,85.73,171.46,115.53,55.93
TXN003105,2025-03-17,Product D,North America,Retail,Rep_5,34,200.52,6817.68,4367.32,2450.36
TXN004049,2025-03-17,Product C,North America,Retail,Rep_9,39,495.09,19308.51,12228.29,7080.22
TXN004004,2025-03-17,Product F,North America,Direct Sales,Rep_7,23,107.7,2477.1,1448.56,1028.54
TXN003549,2025-03-17,Product F,Latin America,Direct Sales,Rep_1,22,55.14,1213.08,623.22,589.86
TXN001189,2025-03-17,Product A,Europe,Partner,Rep_9,30,122.81,3684.3,1966.49,1717.81
TXN000624,2025-03-17,Product A,Asia,Direct Sales,Rep_8,24,366.07,8785.68,5855.3,2930.38
TXN001231,2025-03-18,Product C,Europe,Retail,Rep_5,10,494.91,4949.1,2877.05,2072.05
TXN001577,2025-03-18,Product A,North America,Online,Rep_10,26,405.06,10531.56,4313.11,6218.45
TXN002092,2025-03-18,Product B,Middle East,Online,Rep_11,10,116.39,1163.9,549.61,614.29
TXN001001,2025-03-19,Product F,Europe,Partner,Rep_9,2,197.65,395.3,167.99,227.31
TXN002409,2025-03-19,Product D,North America,Direct Sales,Rep_14,14,306.54,4291.56,2192.18,2099.38
TXN002556,2025-03-19,Product D,Europe,Partner,Rep_5,6,287.75,1726.5,1151.01,575.49
TXN003732,2025-03-19,Product B,Europe,Online,Rep_3,47,336.42,15811.74,7082.32,8729.42
TXN001555,2025-03-19,Product D,Europe,Retail,Rep_3,43,442.08,19009.44,10382.67,8626.77
TXN003512,2025-03-19,Product A,Europe,Online,Rep_11,24,142.57,3421.68,1758.83,1662.85
TXN001253,2025-03-20,Product E,Europe,Retail,Rep_7,11,112.68,1239.48,860.08,379.4
TXN001530,2025-03-20,Product E,Asia,Direct Sales,Rep_12,46,243.86,11217.56,6101.79,5115.77
TXN000807,2025-03-20,Product A,North America,Direct Sales,Rep_4,33,457.46,15096.18,8963.84,6132.34
TXN004590,2025-03-20,Product F,Middle East,Retail,Rep_3,39,60.85,2373.15,990.77,1382.38
TXN001398,2025-03-20,Product E,North America,Partner,Rep_14,49,251.18,12307.82,6888.86,5418.96
TXN000689,2025-03-20,Product D,North America,Online,Rep_6,42,177.27,7445.34,4303.42,3141.92
TXN003818,2025-03-21,Product B,North America,Partner,Rep_13,4,320.66,1282.64,888.82,393.82
TXN003847,2025-03-21,Product F,Middle East,Retail,Rep_7,36,498.87,17959.32,8868.71,9090.61
TXN004246,2025-03-21,Product D,Asia,Online,Rep_11,33,344.8,11378.4,6050.17,5328.23
TXN000012,2025-03-21,Product F,North America,Direct Sales,Rep_4,33,320.28,10569.24,4371.32,6197.92
TXN004415,2025-03-21,Product E,Middle East,Direct Sales,Rep_14,15,345.63,5184.45,2326.29,2858.16
TXN002070,2025-03-21,Product F,Asia,Direct Sales,Rep_1,24,188.13,4515.12,2571.75,1943.37
TXN004806,2025-03-21,Product D,Latin America,Retail,Rep_11,39,241.27,9409.53,4101.66,5307.87
TXN003920,2025-03-21,Product A,Europe,Partner,Rep_15,26,490.4,12750.4,8257.55,4492.85
TXN000168,2025-03-21,Product A,North America,Retail,Rep_1,8,204.44,1635.52,965.84,669.68
TXN001877,2025-03-22,Product B,North America,Retail,Rep_12,1,126.72,126.72,56.39,70.33
TXN001566,2025-03-22,Product A,North America,Online,Rep_9,20,61.43,1228.6,651.02,577.58
TXN003936,2025-03-22,Product F,Latin America,Direct Sales,Rep_7,18,257.87,4641.66,3137.68,1503.98
TXN003255,2025-03-22,Product B,Latin America,Partner,Rep_1,43,196.37,8443.91,4025.98,4417.93
TXN003287,2025-03-22,Product A,Latin America,Partner,Rep_14,27,228.75,6176.25,3982.47,2193.78
TXN003168,2025-03-22,Product A,North America,Partner,Rep_6,19,153.86,2923.34,1657.93,1265.41
TXN003921,2025-03-23,Product A,Asia,Partner,Rep_1,45,431.28,19407.6,12655.64,6751.96
TXN004667,2025-03-23,Product F,Europe,Retail,Rep_8,36,99.85,3594.6,2093.2,1501.4
TXN003247,2025-03-23,Product E,North America,Retail,Rep_12,44,143.46,6312.24,4286.15,2026.09
TXN001009,2025-03-24,Product E,Asia,Direct Sales,Rep_2,11,415.94,4575.34,3123.35,1451.99
TXN002122,2025-03-24,Product A,North America,Online,Rep_14,28,227.32,6364.96,3546.86,2818.1
TXN003126,2025-03-24,Product C,Asia,Online,Rep_14,28,213.08,5966.24,2555.18,3411.06
TXN001915,2025-03-24,Product D,Latin America,Partner,Rep_14,38,258.51,9823.38,5384.93,4438.45
TXN001972,2025-03-24,Product B,Middle East,Direct Sales,Rep_6,16,195.45,3127.2,1712.2,1415.0
TXN000798,2025-03-25,Product D,Europe,Partner,Rep_8,39,301.73,11767.47,7437.5,4329.97
TXN001896,2025-03-25,Product A,Europe,Partner,Rep_15,11,62.81,690.91,416.65,274.26
TXN004460,2025-03-25,Product D,Latin America,Partner,Rep_8,13,404.45,5257.85,3231.16,2026.69
TXN001660,2025-03-25,Product A,Europe,Partner,Rep_3,7,330.82,2315.74,1521.55,794.19
TXN000791,2025-03-25,Product A,North America,Direct Sales,Rep_4,22,476.92,10492.24,5317.51,5174.73
TXN004669,2025-03-25,Product E,Middle East,Retail,Rep_2,14,384.66,5385.24,3542.7,1842.54
TXN004662,2025-03-25,Product B,North America,Retail,Rep_15,26,135.52,3523.52,1818.86,1704.66
TXN001429,2025-03-25,Product E,Europe,Direct Sales,Rep_8,38,210.17,7986.46,4314.77,3671.69
TXN002010,2025-03-26,Product E,North America,Online,Rep_8,23,177.24,4076.52,1825.3,2251.22
TXN004211,2025-03-26,Product D,Latin America,Direct Sales,Rep_7,4,407.7,1630.8,702.98,927.82
TXN000492,2025-03-26,Product B,North America,Retail,Rep_15,31,334.69,10375.39,6241.21,4134.18
TXN001602,2025-03-26,Product B,North America,Partner,Rep_10,33,475.12,15678.96,7117.32,8561.64
TXN004635,2025-03-26,Product B,North America,Retail,Rep_13,16,369.96,5919.36,3476.01,2443.35
TXN002364,2025-03-26,Product E,Latin America,Online,Rep_4,16,420.65,6730.4,3035.68,3694.72
TXN004749,2025-03-26,Product B,Europe,Direct Sales,Rep_2,48,59.59,2860.32,1549.52,1310.8
TXN002113,2025-03-26,Product F,Europe,Partner,Rep_12,15,125.02,1875.3,1107.83,767.47
TXN002717,2025-03-26,Product E,Europe,Direct Sales,Rep_7,29,397.06,11514.74,7909.04,3605.7
TXN003514,2025-03-27,Product E,Europe,Direct Sales,Rep_10,36,157.0,5652.0,2967.07,2684.93
TXN003625,2025-03-27,Product C,Europe,Retail,Rep_10,11,161.35,1774.85,970.23,804.62
TXN002552,2025-03-27,Product B,Latin America,Direct Sales,Rep_2,44,383.18,16859.92,8271.13,8588.79
TXN004182,2025-03-27,Product F,Asia,Online,Rep_6,12,80.13,961.56,500.37,461.19
TXN000860,2025-03-27,Product D,North America,Partner,Rep_11,17,114.72,1950.24,852.09,1098.15
TXN004417,2025-03-28,Product B,Asia,Retail,Rep_8,24,218.56,5245.44,3651.09,1594.35
TXN003031,2025-03-28,Product B,North America,Direct Sales,Rep_4,49,319.92,15676.08,9012.01,6664.07
TXN004422,2025-03-28,Product C,North America,Partner,Rep_7,38,472.19,17943.22,10301.15,7642.07
TXN000300,2025-03-28,Product E,Europe,Online,Rep_7,38,464.79,17662.02,11764.11,5897.91
TXN000257,2025-03-28,Product F,Middle East,Retail,Rep_15,40,199.82,7992.8,4324.85,3667.95
TXN000090,2025-03-28,Product F,Latin America,Online,Rep_5,10,471.81,4718.1,2050.33,2667.77
TXN002461,2025-03-28,Product D,North America,Online,Rep_2,28,180.83,5063.24,2569.72,2493.52
TXN004281,2025-03-28,Product A,Europe,Direct Sales,Rep_1,6,59.26,355.56,191.55,164.01
TXN001773,2025-03-28,Product E,Latin America,Direct Sales,Rep_7,19,279.84,5316.96,3107.42,2209.54
TXN004848,2025-03-29,Product B,Latin America,Retail,Rep_14,49,153.16,7504.84,3509.29,3995.55
TXN004207,2025-03-29,Product B,Europe,Partner,Rep_1,47,198.46,9327.62,4036.72,5290.9
